flight_price,time,distance,days,hotel_price_per_day,gender,age,trip_gap_days,total_trip_cost,from_Brasilia (DF),from_Campo Grande (MS),from_Florianopolis (SC),from_Natal (RN),from_Recife (PE),from_Sao Paulo (SP),to_Brasilia (DF),to_Campo Grande (MS),to_Florianopolis (SC),to_Natal (RN),to_Recife (PE),to_Rio de Janeiro (RJ),to_Salvador (BH),to_Sao Paulo (SP),flightType_firstClass,flightType_premium,agency_FlyingDrops,agency_Rainbow,place_Brasilia (DF),place_Campo Grande (MS),place_Florianopolis (SC),place_Natal (RN),place_Recife (PE),place_Rio de Janeiro (RJ),place_Salvador (BH),place_Sao Paulo (SP),company_Acme Factory,company_Monsters CYA,company_Umbrella LTDA,company_Wonka Company
1582.41,2.1,808.85,2,313.02,0,44,0,2208.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1119.47,1.44,555.74,3,312.83,0,44,0,2057.96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
360.22,0.58,222.67,4,242.88,0,44,0,1331.74,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
980.83,1.26,486.52,3,139.1,0,44,0,1398.13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
717.04,1.55,597.61,4,165.99,0,44,0,1381.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
559.13,0.63,242.21,3,312.83,0,44,0,1497.62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1611.14,2.3,885.57,3,165.99,0,44,0,2109.11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1009.71,0.72,277.7,3,60.39,0,44,0,1190.88,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1038.95,1.39,535.4,1,60.39,0,44,0,1099.3400000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
831.7,0.72,277.7,2,60.39,0,44,0,952.48,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1189.32,1.66,637.56,1,313.02,0,44,0,1502.34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
842.11,2.05,788.55,3,263.41,0,44,0,1632.3400000000001,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1249.83,2.05,788.55,1,263.41,0,44,0,1513.24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
842.11,2.05,788.55,2,263.41,0,44,0,1368.93,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
360.22,0.58,222.67,2,242.88,0,44,0,845.98,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1611.14,2.3,885.57,1,165.99,0,44,0,1777.13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1611.14,2.3,885.57,2,165.99,0,44,0,1943.1200000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
573.61,0.63,242.21,4,247.62,0,44,0,1564.0900000000001,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1181.19,1.44,555.74,3,208.04,0,44,0,1805.31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
371.04,0.48,183.37,3,165.99,0,44,0,869.01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
588.14,1.02,392.76,3,139.1,0,44,0,1005.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1242.65,2.05,788.55,2,263.41,0,44,0,1769.4700000000003,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1723.71,2.16,830.86,1,263.41,0,44,0,1987.1200000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
577.71,0.46,176.33,2,242.88,0,44,0,1063.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
421.2,0.63,242.21,2,312.83,0,44,0,1046.86,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
772.21,0.63,242.21,4,312.83,0,44,0,2023.53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
638.63,0.63,242.21,1,247.62,0,44,0,886.25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
360.22,0.58,222.67,4,242.88,0,44,0,1331.74,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
756.3,1.02,392.76,3,139.1,0,44,0,1173.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
761.2,1.76,676.53,4,313.02,0,44,0,2013.28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1096.58,0.72,277.7,2,60.39,0,44,0,1217.36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
440.69,0.48,183.37,4,165.99,0,44,0,1104.65,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
573.61,0.63,242.21,4,247.62,0,44,0,1564.0900000000001,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
474.6,0.58,222.67,4,242.88,0,44,0,1446.12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
921.08,1.76,676.56,2,263.41,2,47,0,1447.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
861.68,2.05,788.55,1,263.41,2,47,0,1125.09,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
992.17,0.67,257.81,3,139.1,2,47,0,1409.47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
861.68,2.05,788.55,1,263.41,2,47,0,1125.09,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1484.94,2.05,788.55,3,263.41,2,47,0,2275.17,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
457.95,0.48,183.37,4,165.99,2,47,0,1121.91,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
628.96,0.58,222.67,1,242.88,2,47,0,871.84,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1376.09,1.69,650.1,1,60.39,2,47,0,1436.48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1724.49,1.76,676.56,3,263.41,2,47,0,2514.7200000000003,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1569.65,1.66,637.56,4,313.02,2,47,0,2821.73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
657.87,1.26,486.52,2,139.1,2,47,0,936.0699999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
904.0,0.67,257.81,1,139.1,2,47,0,1043.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1300.81,1.44,555.74,1,208.04,2,47,0,1508.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
549.96,0.46,176.33,3,242.88,1,46,0,1278.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
893.65,0.67,257.81,3,139.1,1,46,0,1310.95,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1569.65,1.66,637.56,2,313.02,1,46,0,2195.69,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
649.64,0.48,183.37,2,165.99,1,46,0,981.62,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
772.21,0.63,242.21,1,312.83,1,46,0,1085.04,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1096.58,0.72,277.7,4,60.39,1,46,0,1338.1399999999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
721.93,0.63,242.21,4,247.62,1,46,0,1712.4099999999999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1132.81,2.1,808.85,2,313.02,1,46,0,1758.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
657.87,1.26,486.52,1,139.1,1,46,0,796.97,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
852.18,2.1,808.85,4,313.02,1,46,0,2104.2599999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
921.08,1.76,676.56,4,263.41,1,46,0,1974.7200000000003,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
730.43,1.02,392.76,1,139.1,1,46,0,869.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
472.72,1.11,425.98,2,247.62,1,46,0,967.96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
657.87,1.26,486.52,3,139.1,1,46,0,1075.17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1346.6,1.76,676.56,1,263.41,1,46,0,1610.01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1190.94,1.55,597.61,4,165.99,1,46,0,1854.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
549.96,0.46,176.33,4,242.88,1,46,0,1521.48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1582.41,2.1,808.85,2,313.02,1,46,0,2208.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
697.22,0.63,242.21,2,247.62,1,46,0,1192.46,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
577.71,0.46,176.33,2,242.88,1,46,0,1063.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
943.36,2.16,830.86,1,263.41,1,46,0,1206.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1190.94,1.55,597.61,3,165.99,1,46,0,1688.91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
750.0,0.67,257.81,3,139.1,1,46,0,1167.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
630.34,1.02,392.76,3,139.1,0,21,0,1047.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1110.76,1.39,535.4,1,60.39,0,21,0,1171.15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1038.95,1.39,535.4,2,60.39,0,21,0,1159.73,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
586.04,0.48,183.37,3,165.99,0,21,0,1084.01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
583.6,0.72,277.7,2,60.39,0,21,0,704.38,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
793.15,1.39,535.4,4,60.39,0,21,0,1034.71,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
965.62,1.11,425.98,2,208.04,0,21,0,1381.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
604.14,1.44,555.74,3,312.83,0,21,0,1542.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1313.76,1.43,550.69,3,242.88,0,21,0,2042.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
548.62,1.11,425.98,4,247.62,0,21,0,1539.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
301.51,0.58,222.67,2,242.88,0,21,0,787.27,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
559.13,0.63,242.21,3,312.83,0,21,0,1497.62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
577.71,0.46,176.33,2,242.88,0,21,0,1063.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
831.7,0.72,277.7,2,60.39,0,21,0,952.48,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1268.97,1.76,676.56,4,263.41,2,41,0,2322.61,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1499.93,2.1,808.85,3,313.02,2,41,0,2438.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
804.24,0.63,242.21,4,312.83,2,41,0,2055.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
535.95,0.46,176.33,4,242.88,2,41,0,1507.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
959.29,1.11,425.98,2,247.62,2,41,0,1454.53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
657.87,1.26,486.52,1,139.1,2,41,0,796.97,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
488.73,0.58,222.67,1,242.88,2,41,0,731.61,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1214.82,1.11,425.98,1,208.04,2,41,0,1422.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1499.93,2.1,808.85,1,313.02,2,41,0,1812.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
440.69,0.48,183.37,2,165.99,2,41,0,772.6700000000001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1190.94,1.55,597.61,2,165.99,2,41,0,1522.92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1612.39,2.3,885.57,1,165.99,2,41,0,1778.38,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
709.25,0.63,242.21,2,247.62,2,41,0,1204.49,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
750.92,1.69,650.1,3,60.39,2,41,0,932.0899999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
439.38,0.63,242.21,4,247.62,2,41,0,1429.8600000000001,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
488.73,0.58,222.67,4,242.88,2,41,0,1460.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1189.32,1.66,637.56,2,313.02,2,41,0,1815.36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
721.93,0.63,242.21,3,247.62,2,41,0,1464.79,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1313.76,1.43,550.69,2,242.88,2,41,0,1799.52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
835.21,1.44,555.74,4,312.83,2,41,0,2086.5299999999997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
835.21,1.44,555.74,3,312.83,2,41,0,1773.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
535.95,0.46,176.33,4,242.88,2,41,0,1507.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1499.93,2.1,808.85,1,313.02,2,41,0,1812.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
598.61,0.46,176.33,3,242.88,2,41,0,1327.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
380.32,0.46,176.33,3,242.88,2,41,0,1108.96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1038.95,1.39,535.4,4,60.39,2,41,0,1280.51,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1107.52,1.43,550.69,4,242.88,2,41,0,2079.04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
875.41,1.44,555.74,4,312.83,2,41,0,2126.73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
884.94,1.66,637.56,4,313.02,2,41,0,2137.02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1387.89,1.69,650.1,1,60.39,2,41,0,1448.2800000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1096.58,0.72,277.7,1,60.39,2,41,0,1156.97,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1470.41,2.05,788.55,2,263.41,2,41,0,1997.23,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
427.25,0.46,176.33,3,242.88,2,41,0,1155.8899999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
446.73,1.02,392.76,3,139.1,2,41,0,864.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
563.71,1.39,535.4,1,60.39,2,41,0,624.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1124.11,1.44,555.74,3,312.83,2,41,0,2062.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1107.52,1.43,550.69,1,242.88,2,41,0,1350.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
301.51,0.58,222.67,4,242.88,2,41,0,1273.03,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
446.73,1.02,392.76,4,139.1,2,41,0,1003.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
932.22,1.44,555.74,4,208.04,2,41,0,1764.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1433.35,1.43,550.69,2,242.88,2,41,0,1919.11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1124.11,1.44,555.74,2,312.83,2,41,0,1749.77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
932.22,1.44,555.74,2,208.04,2,41,0,1348.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1611.14,2.3,885.57,3,165.99,2,41,0,2109.11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1069.12,1.39,535.4,2,60.39,2,41,0,1189.8999999999999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
980.83,1.26,486.52,1,139.1,2,41,0,1119.93,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
835.21,1.44,555.74,3,312.83,2,41,0,1773.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1222.24,1.66,637.56,1,313.02,2,41,0,1535.26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
559.13,0.63,242.21,4,312.83,2,41,0,1810.4499999999998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1181.19,1.44,555.74,4,208.04,2,41,0,2013.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
663.23,1.44,555.74,1,208.04,2,41,0,871.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1665.24,1.76,676.56,4,263.41,2,41,0,2718.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
992.17,0.67,257.81,4,139.1,2,35,0,1548.57,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
549.96,0.46,176.33,2,242.88,2,35,0,1035.72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1174.97,2.1,808.85,3,313.02,2,35,0,2114.0299999999997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1124.11,1.44,555.74,2,312.83,2,35,0,1749.77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1166.1,1.44,555.74,2,208.04,2,35,0,1582.1799999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119.47,1.44,555.74,4,312.83,2,35,0,2370.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
615.59,1.39,535.4,3,60.39,2,35,0,796.76,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1288.79,2.16,830.86,4,263.41,2,35,0,2342.4300000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1389.37,1.69,650.1,2,60.39,2,35,0,1510.1499999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1665.24,1.76,676.56,4,263.41,2,35,0,2718.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
889.07,1.66,637.56,2,313.02,2,35,0,1515.1100000000001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
750.92,1.69,650.1,4,60.39,2,35,0,992.48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
548.62,1.11,425.98,1,247.62,2,35,0,796.24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1166.1,1.44,555.74,4,208.04,2,35,0,1998.2599999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434.38,1.76,676.53,3,313.02,2,35,0,2373.44,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
